filename,text,total
81761081db,अङ्ग्रेजीमा धेरै जसो,20
1693e33cf3,चढाइएको फर्सी ल्याएर,20
118c65b68e,जनाको बसोबास रहेको छ,20
1694d33448,मूर्तिहरू पाइएका छन्,20
7a3a60e286,सूचीमा सूचीकृत गरेको,20
1179ca78c9,विशेष स्थलहरूमा केही,20
113b98d6e5,प्यान्ट शरीरको तल्लो,20
7a129672da,महेन्द्र संस्कृत हाल,20
e98dc6372b,खुला जेलजस्तो लाग्यो,20
4fc57ca1fc,रोगीहरूका लागि पृथक्,20
e8e1c90f37,स्थापनामा योगदान दिए,20
79e0ad1792,फर्कँदा बाबुले दिएको,20
80f607d20e,अमरोहा ज्योतिबा फुले,20
11312a388e,लिएर सिडनी क्षेत्रको,20
b05916c07d,वामको संयुक्त मोर्चा,20
e962508fa1,घरपालुवा जनावरमा यति,20
4fccfde9d6,सन्तान नभएपछि जोगीको,20
e22226474a,अनुरोध गर्दछु किनभने,20
815165fa32,शिक्षित हुँदैछ त्यति,20
11b8de8dce,लेख्ने प्रयोगकर्ताको,20
e249945dae,सो कार्यक्रममा सहयोग,20
7a2e80b164,नेवार समुदायमा रहेको,20
4f8eb74350,चलचित्र निर्माता तथा,20
11b7327c36,भूमिका गरेका बच्चनले,20
4f9b1beec5,बनाएका पोर्टलहरू पनि,20
b05c0ba6ae,निर्देशनमा नृत्य तथा,20
e94669a6d3,राजा परीक्षितले सोधे,20
e1fa8e5825,यस व्यवस्थाबाट जङ्गी,20
e8f0b7e29f,त्यसपछिको हुलमा लामा,20
54658af681,एक वरदान सिद्ध हुन्छ,20
7a24bc73b6,आयुर्वेद मात्र रोगको,20
7a3908c233,स्थापित गर्नको सट्टा,20
7ab83242b5,पूर्वी सिक्किम आफ्नो,20
e1e8339bde,लेन दुई रेलमार्ग छन्,20
afde94d934,बित्दा नबित्दै इस्मा,20
e91cd1587c,गुरुङहरूमा फुपू चेली,20
161d8c9183,कार्यालय स्थापना गरे,20
80f4d4f2cd,सरकार र प्रदर्शन कला,20
e913de22c7,यो नेपालको राष्ट्रिय,20
7eb4d3ecae,जलप्रदूषित भैरहेको छ,20
813cf51148,स्वयं कुरानको अनुसार,20
545321e60c,मोटर र जहाज दुर्घटना,20
e951ccf7cd,प्रोजेक्ट चलाएका छन्,20
7ec84c677b,त्यसपछि आचार्य शङ्कर,20
11584ce381,यस कारागारको सुरक्षा,20
7a477522d5,बजारमा पुर्‍याइएको छ,20
816887148d,श्रद्धा अर्पण गरिन्छ,20
51419ee1bb,यसको प्रकाशनमा मासिक,20
16573ae214,यसै उपत्यकामा पाल्पा,20
4fa42ff9ae,साथमा काठमाडौँ पोखरा,20
549eade823,भाषा भएको सामग्रीलाई,20
1174167215,व्यवसायिकता ल्याउनमा,20
7a0ebf894a,बनेपा बर्दिबास सडकले,20
a9d5a2c9e6,लागेर परिवर्तन गरेको,20
79fc879797,प्रदर्शनको कोठा हुनु,20
e925446009,मन्त्री पनि भएका थिए,20
e24c7edb98,लडाईँँको वर्णन आफ्नो,20
b05c928448,पूरा विश्वका मुस्लिम,20
7a81f28c6d,केन्द्रहरू रहेका छन्,20
812245bff8,घनिष्ठ सम्बन्ध रहन्छ,20
e8d211adf8,करेन्टको झट्का दिन्छ,20
1147ba07e4,फरक प्रकारको स्वादले,20
817af678c4,अटोरिक्सा रिक्सा एवं,20
119bfee768,लेखाउनको लागि राखियो,20
7aa0e9742e,सन्यासी बालकका हातमा,20
545cefb262,धेरै यस्ता दृष्टान्त,20
a9d283ce83,अमरेली भारतका सहरहरू,20
79ed38d22b,पुरातात्विक स्थान हो,20
11544912ad,यस क्षेत्रमा सावधानी,20
115f90a926,वास्तवमा राहु र केतु,20
7a79550f05,उनको मृत्युपछि देशमा,20
e2545fd595,भन्ने अप्सनलाई मार्क,20
7a83f661f7,सामान्य प्रकाश पार्न,20
304a7c27c0,पिलो आउने ज्वरो आउने,20
e1f18be856,धार्मिक गतिविधिबाहेक,20
16315a3795,भारतमा समेत प्रसिद्ध,20
7aa0a8539d,समारोहमा उपस्थित हुन,20
7a9cfadedb,कन्काई धाम कोटीहोममा,20
4f858da62a,निन्दा हडिया देवनिया,20
548dae5828,ग्रहको नाम दिएका छन्,20
3044f0843f,पनि नेतृत्व गर्दैरहे,20
812ab5a06c,पानीको निकासको रूपमा,20
e99459fabd,विभाजित चारु मजुमदार,20
1147b94d79,दाना तरकारी वा दालको,20
35abbf654c,बनाउन के गर्नु पर्ला,20
16240a315a,जामिया हमदर्द भारतको,20
e1e827e6b1,पश्चिम बङ्गालमा बस्न,20
e99cc7e58e,किरणकुमार तामाङ हुन्,20
8137374ef3,पनि नेतृत्व गर्दैरहे,20
16193c8868,आजु द्यःलाई यलम्बरकै,20
5449761b51,युवतीसँग प्रेम हुन्छ,20
4fda7c38e6,यहाँका प्रमुख पर्यटन,20
e8d18ef827,योगदान रचनात्मक रहेन,20
547116dfa5,काशी रोशनद्वारा भएको,20
4fc7df0a69,भारत भुटान र नेपालको,20
4fc072e42e,व्यवस्था थियो त्यहाँ,20
e25fd5208b,शिक्षक झिकाइएको थियो,20
e25b958a9d,कक्षामा चर्चा र सानो,20
11416c392a,तापमान प्रति अत्यन्त,20
160b43407b,माथ्यु रिकासँग मिलेर,20
e914d51ff6,यसमा रहेका प्राकृतिक,20
e1d6a8fc53,उनले लगातार अहिंसाको,20
545eb37704,बराबरीका सिद्धान्तको,20
3042c630b1,जनाको बसोबास रहेको छ,20
3052865dcd,लगायतका फलफुल पाइन्छ,20
117bea3c8f,व्यापारको उन्नति तथा,20
e2419f233c,लाइनको अन्तिम बिन्दु,20
35ac0ab520,प्रथमपटक पदक दिलाउने,20
549e4b1420,समस्या निम्तिने एउटा,20
4f9fe8d47e,किरातीहरू ताडो चढाउन,20
7a91d6008e,नगेन्द्र शर्माद्वारा,20
e99ee172c0,त्यही इतिहास् अनुरूप,20
e1dcbef81b,त्यहाँ डिफाइन्ड भएको,20
1147cdd379,तपाईँलाई धन्यवाद दिन,20
4f8fad793b,प्रशासनको केन्द्र हो,20
e9093d754d,ज्ञानको अभाव रहेको छ,20
e99b18b3e7,चिनियाँ तथा कोरियाली,20
7aa32d17c1,फेरी तपाईँ एमपिपिबाट,20
116be50fcf,समाजसेवामा पनि रहेको,20
80ff704ebc,होइन महाराज भिस्तीले,20
35b30b35f3,प्रति धेरैको सम्बन्ध,20
4f9ed35b2e,जगदीश्वर नरसिंह केसी,20
813862c8f2,भए पुग्ने अवस्था छैन,20
e948f8bf72,चलचित्र क्षेत्रकी एक,20
e1ccca1f9e,योजना अनुसार त्यसपछि,20
30e32a3131,त्यसैले शेर्पा भनेको,20
1627328c97,पार्टी भित्र सङ्घर्ष,20
e949d506ad,एक महिनासम्म सत्तामा,20
4f8cc8113f,वास्तविक परिचयका साथ,20
81838f0b74,बजारमा आउने बित्तिकै,20
e942fd29ed,समुन्द्र सतहबाट करिव,20
4f6a5b852e,लिपिवद्ध इतिहास पाउन,20
4fae991d3b,मनसुनको हावाहरू चल्न,20
80f21985c2,गरेबापत गोरखा दक्षिण,20
a9c56902bc,भारतीय गाडी निर्माता,20
80f22baf6a,हो सिक्किम प्रान्तको,20
e923e923a6,अग्लो क्रेनले पछिबाट,20
11318b8bbe,गुरुकुलमा भर्ना भएको,20
7ec3985c2d,ऐश्वर्या रायको नाममा,20
e948aa12b7,बाँकी सबै चलचित्रहरू,20
8127cf97c9,तथ्याङ्कअनुसार अफगान,20
4f95f9ff61,अवश्य प्रभाव पार्‍यो,20
514f9ed459,त्यस ब्राह्मणको घरमा,20
7e8aaea7d1,यी क्रियाहरूमा कहिले,20
167c296849,दिन हिरासतमा राखिएकी,20
51630dba9f,विशेष आयोजनाहरू समेत,20
a9d1c35b55,थेम्बु जनताका राजाका,20
4fb4ebf812,उहाँ चुनिनुभएको थियो,20
7a8a646818,आँगनमा काठ वा बाँसको,20
7a5a67c611,पुरस्कार विजेता किरन,20
118e40e760,कार्यरत विमान पण्डित,20
7a6bc47c96,जिल्लामै भ्रमण गरेका,20
16293aea64,किल्लादेखि प्रासादमा,20
e1de5f6e0f,आर्जन गर्नुभएकी कमला,20
160e8de35a,नाच्छन् भने महिलाहरू,20
e93d36b7d4,साहित्यका एक प्रतिभा,20
35adb37d0d,आल्मुनियमबाट बनाइन्छ,20
4fb7ea1ac7,यहाँ परम्परागत नाचको,20
11a894d833,गाड्ने र जलाउने दुवै,20
547255951f,उत्तर पश्चिम दिशाबाट,20
54a2c05ffe,सूर्यले यस नक्षत्रमा,20
8173dbf929,यो कुरा न तपाईँहरूले,20
7a2efb87a7,बाहिर गइसकेपछि बनेका,20
4f9fc1e679,समस्या समाधान गर्नका,20
e9002f6c26,आन्दोलनका बेला मधेसी,20
80e4540bf8,प्रथमपटक पदक दिलाउने,20
52c39d9766,जिल्लाको प्रमुख अन्न,20
812242fda2,आत्मसात् गरेर साधारण,20
e1b9946803,पुस्तकको लागि आवश्यक,20
813f1f1083,सबै भूतहरूको उपकारका,20
4fca1a2662,तरिका अनुसार कारबाही,20
e6ab832d63,अलग बिन्दुहरूमा धेरै,20
a8ff98bcfc,निर्माण भएको विश्वास,20
e1eb231034,व्यक्तिले आफ्नो घरको,20
119fd0e0b6,प्रकाशन गरिएको थियो।,20
7a41774eca,यिनीहरूमा जीवाणु तथा,20
e46d1a4e0b,र सुत्केरी भएका बेला,20
e69548d5b6,यसमध्ये नेपालमा खेती,20
a9c20ea78f,नेपाल राज्यको सिमाना,20
e56d8d268a,वैचारिक मतभेदका कारण,20
54a2d1f214,कमन्स मुक्त चित्रहरू,20
7cac20f954,कठिनाइहरू टाढा गर्ने,20
af992a37ff,नेपाल राष्ट्रको निधि,20
a9c7ea5405,स्थापित गर्ने प्रयास,20
52c12f49a1,प्रोटिन शक्ति कुपोषण,20
e48c74f1dd,मैले राखेका चित्रहरू,20
e4bc2e0cf9,भुइमा कपुरी क लेख्दा,20
e6a016b684,अप्रेसन चाओस अमेरिकन,20
e8cfa932e2,त्यसको सेवा समयसारणी,20
514733760c,उर्वर भूमीलाई जनाउँछ,20
14ac87255b,प्रसिद्ध नेपाली कृति,20
7cb8404039,अनुरोध गर्दछु किनभने,20
1345af3279,एक अनुसन्धान पत्रिका,20
e1b1e188f6,अनेक विधिहरू प्रचलित,20
7cb9392bfd,प्रतीक्षा गर्नु पर्छ,20
7ed60b0a46,रहेका होलान् यसप्रति,20
52b9ab49b3,प्राप्त खरानीको केही,20
e69e04668b,लामा हिमाली जिल्लाका,20
e68844a4b1,सबैभन्दा ठूलो समस्या,20
52b64b6ee3,धर्मपुत्रीको कारणबाट,20
e46ab53f5d,उहाँले प्रकाश काफ्ले,20
52b6ae49fc,साथै प्राचीन विश्वका,20
7aab4952d3,बाहिर र भित्र सिंहका,20
e483518316,बचाउनलाई प्रयास गर्छ,20
e691fb0090,मार्छ भन्नु जस्तै हो,20
514621411e,कुनै कुराको वास्तविक,20
e46d82c29d,आँगनलाई गाईको गोबरले,20
e6a5904b99,जातिका वर्णका विषयमा,20
7a044f28d3,मानिनुपर्ने व्यवस्था,20
164d0d0c25,पृष्ठको शीर्षक हेल्प,20
e691387c2e,त्यसरी राख्ने कामलाई,20
1356d2c514,सम्बोधन गर्ने क्रममा,20
1349e65696,गीन उनले युवावस्थामै,20
52c49eaebb,द्वारा गरिने सिकारका,20
e6959bc0ba,बित्दा देख्न सकिने छ,20
14a8749eb1,ढङ्गबाट लेनदेन बढ्यो,20
14a7947394,रूपमा बनेको अँध्यारो,20
5148fa6bdc,कलाम आफ्नो व्यक्तिगत,20
14c2cbc89f,यस्ता सामग्रीहरू एकै,20
e4666c8d07,शिक्षित हुँदैछ त्यति,20
7eb486b87c,ओशोले सयौं पुस्तकहरू,20
14c4ce49db,मेटामा सम्पर्क गर्दा,20
135f2f5613,कारगिल जिल्ला भारतीय,20
e678090b3a,बेलामा न्युयर्कमा एक,20
14c5bd58e4,जातका मानिसहरू बाहेक,20
e691687a09,रिउ नदीमा निर्माणधीन,20
e9099be311,अन्तिम अक्षर व हुन्छ,20
e46250a3a3,अपेक्षा अनुसारको काम,20
52cc60acfd,कुर्सीको मात्र चित्र,20
e4781d81fe,सालमा बेलायतको लन्डन,20
354947df93,अजिङ्गर यहाँको अर्को,20
165fb3eece,जान्न पृष्ठको इतिहास,20
14b7ba87d1,तपाईँको योगदानको पनि,20
14c2ac5af2,हातले समातेर विभिन्न,20
357ab8143e,आस्थामा बौद्ध अहिंसा,20
52c72cbf77,बङ्गलादेशको प्रसिद्ध,20
135bc8add2,वर्तमान भारतको राज्य,20
5143c41391,पोखरा उपमहानगरपालिका,20
14b4d1c931,थापाले सुन्दर बगैँचा,20
52c767dfa2,लगाउने वा विधिपूर्वक,20
1327fa9ea9,राम्ररी फुट्न नसकेमा,20
e5cb945b41,बनाइन्थ्यो जसका कारण,20
e4c71286ff,बजारको रूपमा कवहीगोठ,20
7c6e42e1a6,यस क्षेत्रभित्र अनेक,20
14834e9401,डाङाजीको जनसङ्ख्या छ,20
14e85b1a18,विकास क्षेत्रको मेची,20
522744ea48,भष्मासुर प्रवृत्ति त,20
7e75cc2421,विपक्षीहरु पछाडि परे,20
14fc78f812,ज्ञानेन्द्रको पालामा,20
e64a51b0fd,अन्य विवाहित पुरुषको,20
a98c8d0a42,वर्षको शिक्षक सम्मान,20
e5adf9840b,तहको मुख्य सङ्घटक हो,20
7ce89f6b32,थलोलाई नेपाली भाषामा,20
7c73d1ea33,हामीले नियमित भेटघाट,20
7e75e81062,सबैभन्दा होचो खण्डले,20
7ca54dd46d,उनले नेपालको अधिकांश,20
13c8762cb5,सरकारबाट खर्च बोक्ने,20
1472cb7b15,अमलाहरू पनि पाइन्छन्,20
51645ea320,सिम्रोनगढ ध्वस्त भयो,20
e4dc32bea8,राख्नेहरूका लागि पनि,20
7edcfdccba,दुहाबीको जनसङ्ख्या छ,20
7f22996e9f,बारेमा तपाईँको राय छ,20
7e9f81e6ee,यो नेपालको राष्ट्रिय,20
137e7208b1,पूर्व एक्सन हिरोवाला,20
e4bb742a59,संयुक्त अरब इमिरेट्स,20
14f97f81cd,युद्धहरूमा नै बित्यो,20
7cd54eced1,मुहम्मद साहब ईश्वरको,20
510a6440b7,अङ्गभरि तेस्रो नेत्र,20
7e84170fb8,यिनी क्रोधी स्वभावका,20
30a9455f3c,आदर्श कन्या क्याम्पस,20
7f2095f36c,होला किनभने तपाईँंले,20
52af929c93,छोरी तिनलाई दिँदैनन्,20
7c7465f448,यहाँबाट धौलागिरीदेखि,20
1478036c41,कप्पवडंसिया पुप्फिया,20
30a7c1a491,आदिलाई दिने गरिएको छ,20
a93befb085,पुराना प्राचीन हुन्छ,20
52ac08bd92,महिनामा स्थापित भएको,20
130bc0326b,यी सम्पूर्ण देशहरूमा,20
1389a0b79e,समारोहमा उपस्थित हुन,20
e4de75b6ba,नाम र टिप्पणी मेटियो,20
e63d56edec,सूर्यको यो अवस्थालाई,20
12f32dd510,कामना गर्दै पितृकर्म,20
e41e929309,एउटा मरेको लोखर्केमा,20
e4d55da0d5,बुढी बैरी मैक्केन्जी,20
7e8636c37e,एसियाली खेलकुद साफमा,20
7eac29e2c0,स्वभाव अनि प्राकृतिक,20
7e8fedd66c,कुटिला लिपिको आधारमा,20
1376789da3,क्षेत्रफल वर्ग कि मि,20
e65e6c8327,प्रभुत्वमा आए र अधिक,20
7ce81d725c,हुन सक्यौं भने मात्र,20
1365d629b6,हामीलाई हाम्रो जातको,20
5157da8cb8,द्रविड भाषा परिवारको,20
e49c9a01fa,दुईवटै तर्फबाट गरिने,20
e4ab1c45d0,पातको फेदपट्टिको भाग,20
529dac99df,उच्च व्यक्तित्व भएका,20
30a7615a86,यसर्थ आजसम्म नेपालको,20
1377850789,बिक्री गर्न सुरु गरे,20
7c74fae5ee,पश्चातको सेटिङबाट यो,20
e6e9da733c,सन्दर्भमा भन्दा हामी,20
e49b30b622,बियोको दुबैतिरको छेउ,20
7e703bb008,सम्झनाका आधारमा मैले,20
7ce27f5934,प्रचलित भएको देखिन्छ,20
e655f35279,जहिले पनि पिण्डहरूको,20
353d5ca79f,अरूभन्दा बेग्लिन्छन्,20
a9975149ad,ज्ञान अधिक सुगमताबाट,20
af9cf6287d,प्रतिष्ठान कार्यरत छ,20
7e7f6ba24f,उपयुक्त विधि निकालेर,20
510858719e,अस्पृश्य जातिहरू छन्,20
afa292c3a4,त्यस समयमा अङ्ग्रेजी,20
e41e0dc77a,तसर्थ खानामा विभिन्न,20
510b721cb4,गोर्खालीहरूको निशानी,20
7cc8b4b036,हामीहरू केटी खोज्छौँ,20
138762ecaf,महेन्द्र कला किरण हो,20
7c6a4e9c77,प्रत्येक पनिर बनाउने,20
130954b494,लिड्ग नै आदिलिङ्ग हो,20
357bda9a3f,गरिसके पश्चात् मात्र,20
e6612de164,दुश्यन्त शकुन्तलालाई,20
af89fb7aa2,पेरिस सेन्ट जर्मनबाट,20
1504aa26ce,कणादका अनुसार पदार्थ,20
52f46c6c13,उत्पादनका कारण हुन्छ,20
7ef58d8e60,सिम कुखुराले नेपालमै,20
e4a82a44fc,उल्लेख गरिएको पाइन्छ,20
5312a3e070,मातृभाषा वा निजहरूको,20
e6fd005bf3,हाल्ने गहुँत खुवाउने,20
e6e52c1269,यस वेबसाइटमा लेखिएका,20
7ef1cc8b71,काजक्रिया गरेर ढुक्क,20
52d1be1026,पहिलेसम्म यस पोखरीको,20
30b2e91a6e,सर्लाही जिल्ला कमिटी,20
12fe41b22e,शनि र राहु दुबै ग्रह,20
35814d6e3d,रेडियो पत्रकार थिइन्,20
52da2fbd35,यसबाहेक कलवार जातिको,20
133ffd9970,दिल्लीमा अधिकार जमाए,20
7f48eedd07,जीवाणुको चित्रण गरेर,20
7f1d23125c,भन्ने विश्वास गरिन्छ,20
e509d86b44,बनाउनुहोस् आरपी जोशी,20
e6e3501e4e,पोखरा नेपालको प्रमुख,20
e405e0b764,पठाउने स्थानका रूपमा,20
50fda3c9f5,त्यो सम्बन्धित देशको,20
51884d3fd9,घर फर्किने काम हुन्छ,20
e42afd732e,खोजिरहेको पाउनुहुनेछ,20
7ef5e5e464,चौतारा गाविसमा नेवार,20
1502de7016,गरेर मन्त्रीहरू समेत,20
7f3e582176,तिनै हजुरबुबाको आडमा,20
7e513ddfca,आफ्ना दुई दाजुहरूलाई,20
30b28c1712,बिस्तारै त्यो पानीमा,20
e44feb0d13,पाइन्छन् जुन संसारको,20
7c61215acf,तपाईँले नै भन्नुभएको,20
e6f0aef0f5,सत्तामा आउनु विभिन्न,20
527a25519a,कम्पनी टाटा मोटर्सले,20
353b273517,क्षेत्रद्वारा गरिन्छ,20
5128ed5d68,जङ्गल मरुभूमि र खाली,20
7c62d08aa0,मात्र दुल्लु राज्यमा,20
e43126ce0d,अमरेली भारतका सहरहरू,20
530fd8ce79,भएको कारण हावापानीमा,20
530e806608,दर्शकहरूलाई मनोरन्जन,20
a937aa0f23,भेट्टाउन सकेका छैनन्,20
7c7c4584d2,निर्वाचन गराउने थियो,20
132a50fe70,भएका पृष्ठहरूको सूची,20
7f1bb168cc,आजकाल प्रयोग भइसकेका,20
e40e00bd66,यो चलचित्रमा माओवादी,20
e40ebb559b,गरेको र सो उपत्यकाको,20
5107110f3a,त्यही इतिहास् अनुरूप,20
132edbf7c8,चौतारा गाविसमा नेवार,20
e41675b585,छोडेको ठाउँमा बस्दैन,20
a9398b890d,जाति मध्येबाट हुन्थे,20
530a0c4c96,दर्शनी गेट शिवमन्दिर,20
12f556853f,अन्तर्गत लिम्बू भाषा,20
512550275d,आचार्यको बोली भुइँमा,20
7c5cba8299,हामीलाई हाम्रो जातको,20
1301f341eb,माफाल्दा प्रकाशित भए,20
e4326cf96e,मान्यता प्रदान गरियो,20
7ef9ae7469,अञ्चल धादिङ जिल्लामा,20
e6bade8a4c,हुने खेलबाडमाथि हामी,20
3071f8c0a9,उनका गीतको मेलोडीलाई,20
132f5b382c,सदश्य रहेका सार्कीकी,20
6b0de167a3,उत्पादनको नियमअनुसार,20
132c8604a7,जुनसुकै कुरा लेखिएको,20
e6b62cd472,गणतन्त्र भारत भनिन्छ,20
7f1292daf7,मेरो विचारमा तपाईँले,20
14cf7ae9da,लागि पेनाल्टि सुटआउट,20
f8849fcc75,उनका दुई ठुलो दाइहरू,20
7c9c3ebbc9,मूल्य र मान्यताहरूको,20
e6b46c8591,केरौजा गोर्खा जिल्ला,20
e4531bbf41,भनेर पनि बताउनुहुनेछ,20
f86fefa457,यसलाई आयोजना पृष्ठमा,20
512c140c96,उसले भन्यो मैले होइन,20
7edfb32bd1,गर्ने प्रविधिमा हुने,20
512c4b7cb3,डोगरीको नव साहित्यिक,20
6b1f0d28aa,यहाँलाई कुनै किसिमको,20
7ea2f40a2b,चराको राजधानी मानिने,20
133a017f1a,गर्‍यो किनभने उनीहरू,20
7d848079aa,तपोवन भूमिको धार्मिक,20
51d53278ad,ज्ञानको अभाव रहेको छ,20
7df4abfe2f,एसियामा अवस्थित एउटा,20
353f6db5e9,एवं जनजातिको भावनाको,20
7d6b683a10,बुलेटिन अवधिमा हुन्छ,20
7d6f4bb1fa,गरेबापत गोरखा दक्षिण,20
7df29e6995,हासिल गर्ने सबैभन्दा,20
e6d8ecf835,जुन रङ्गभेदी सरकारको,20
7e03d4fa72,फ्रान्सका राष्ट्रपति,20
51da524b3e,यसै उद्देश्यदेखि सन्,20
e5433cf276,प्रविधिहरू हुन् जसको,20
52ea09b088,उनको बीसौँ जन्मदिनमा,20
a961593653,टीकाकारहरूले ईश्वरको,20
aface09bfb,हेर्ने नकारात्मक सोच,20
142e5f332e,जनाले जिउँदो पाठीलाई,20
e6cf4eb0c8,मनुजबाबु मिश्रद्वारा,20
e6dff22c8a,जन्तर मन्तरका प्रमुख,20
14e436ff7c,नागरिक समाजलाई सामेल,20
afcecd1b25,अहमदनगर महाराष्ट्रको,20
e59ad861c9,टाढा फ्याँकिदिन्छ तर,20
7d77a8459f,झ्यालहरू राखिएका छन्,20
132b96a799,पूर्णरूपमा अफ्रिकाली,20
131d597d26,परिभ्रमण गरेको दृश्य,20
51eb91afad,अन्य प्रमुख सहरहरूमा,20
3566e70b83,छिवाड नेपालको राप्ती,20
7f13c02866,जापान जस्ता मुलुकहरू,20
e4475a2feb,पटनाको पूर्वी पुरानो,20
5210eb2b37,जिल्लाको दक्षिणी भाग,20
522c9b3b64,एवं निष्पक्ष बनाउनको,20
353dc73900,मनुजबाबु मिश्रद्वारा,20
1327f7c195,जस्तै यदि सालीग्रामा,20
13d8c34c63,नगर क्षेत्र सिन्धुली,20
e5b01ff991,नचल्ने भन्दै पत्रकार,20
e6e0d88770,समुज्ज्वल र प्रकाशमय,20
5170ffc4b1,बहिरी जिल्ला किताबको,20
7cec23c302,तयार पारिएको नेपालको,20
e6df95f8d9,पर्ने निबन्धहरू अन्य,20
af8c78c925,अनेकौं दर्शन शास्त्र,20
afb858dfb9,तेज प्रतिस्पर्धा भयो,20
afce219df0,सेन्टिमिटरको स्थानमा,20
7dde84e0ad,त्यस्तै पहिले श्यरवा,20
7ddfa8f096,हुँदा मलाई हजुरआमाले,20
7de994b2e3,यी काव्यहरूको लक्ष्य,20
e54ce4bcbc,यो मेरो कर्तव्यभित्र,20
e5b1f9b24c,केही राजनेताहरूले यस,20
52261a5f9d,पश्चिममा कालिका गाउँ,20
7dde68b9cf,खेलको दौरानमा बियोले,20
7d7aceb5b5,कुरा समाविष्ट हुँदैन,20
7d750aa480,जस्तै मेरो वार्तालाप,20
7dee6e6b52,अमरगढीको काखमा रहेको,20
7d84d2f87d,भारतीय मूलकी अमेरिकी,20
51d08c03ec,नेपालीहरूले पुन दुवै,20
7ddf55fed1,बाहिर निस्केर राप्ती,20
146ed8f30a,प्रयास पनि गरेका थिए,20
a970743676,अस्पृश्य जातिहरू छन्,20
e5c8d11d37,गाउँदेखि विकट जिल्ला,20
51c3df6463,धेरै विद्यालय थिएनन्,20
35608578f0,देउवालाई पदमुक्त गरी,20
e6d16466a8,पुरस्कारबाट सम्मानित,20
14e252ef46,गर्दै नेपाली क्रिकेट,20
e6d8ee9487,अफगान युद्धमा भारतको,20
afb5bde7ec,पुरानो परम्परा रहेको,20
7dfa66d95b,टावरमा उनको हात मागे,20
14d872909d,मध्यनजर गरेर स्थानीय,20
35421541a1,पुरानो धारणा यो छ कि,20
e5c227e369,र सेनाका टुकडीहरूलाई,20
3094a60e46,भने मोबाइलमा पठाइएको,20
13d3033798,अनिश गिरी हल्यान्डमा,20
142af5f3ad,पर्यटकहरूका लागि पनि,20
