filename,text,total
2b77bce5c8,अङ्ग्रेजीको प्रयोग हुन्छ,24
38b04d7612,कार्यक्रम प्रस्तोता हुन्,24
a504dbf597,अफगानिस्तानले फेरि एकपटक,24
68389c9bfc,गोवा क्षेत्रफलको हिसाबले,24
d4249bb8ff,एउटा यस्तो ग्यालेक्सी हो,24
d426bcad1c,काँक्रोको उत्पत्ति नेपाल,24
46bd16b5e9,अन्तरले हराउँदै ऐतिहासिक,24
6dc9b3e07b,आर्थिक स्थितिमाथि दृष्टि,24
b8103bd110,पहिला निवासीहरूको आगमनले,24
4513cd3720,एक्सकिरणहरूको प्रभाव यति,24
2d82c73a4d,मित्रशक्तिबाट पनि यथेष्ट,24
4512cbbf36,नेपाली भाषाका साहित्यकार,24
021492e384,केरल प्रान्त पर्यटकहरूमा,24
2b1b8e4e0a,तिर्नलाई भन्थ्यो तिनीहरू,24
2db3c9b1cb,तिब्बती संविधानमा संशोधन,24
b44eaa01a1,धेरै साना क्षेत्रहरूतर्फ,24
37d411aae4,भ्रष्टचार बढी पारदर्शिता,24
020df68b39,नेपाली जनतालाई स्वास्थ्य,24
3847c87f0d,प्रयोग संचारका क्षेत्रमा,24
a87e7e89df,वर्षीय पूर्णबहादुर खड्का,24
61d34e6651,पूर्णप्रकाश नेपाल यात्री,24
46ba36b818,तपाईँले चाहनुभएको सपोर्ट,24
a0d03c177a,विज्ञान र अङ्ग्रेजी पढाए,24
b40ff59a52,त्यसकारण तपाईँलाई नेपाली,24
a0ef942dd0,जस्ताको त्यस्तै कपि गरेर,24
a8de484f03,अपराजितामा केराउको जस्तै,24
67dbbdf1fd,यी पुस्तकहरू धेरै भारतीय,24
2e2aee24c5,विभिन्न राजनीतिक दलहरूको,24
a167f37aef,अन्तिम निरङ्कुश गवर्नरका,24
fd12eb1511,बनाउने वैज्ञानिक शाक्यको,24
077adccb84,डिग्री तापक्रममा राखेपछि,24
66ba361721,उहाँको रुचिको क्षेत्र हो,24
0310e92903,शिक्षाको विकास र चेतनामा,24
a37e0864e1,यिनीहरू धेरै तत्त्वहरूको,24
f5c3047279,प्यार करूणा र क्षमाशीलता,24
a52bd9ee27,इलेक्ट्रिसियले तत्काल नै,24
8e5c62cdc1,तपाईँले गर्नुभएको समर्थन,24
fe7a01cd5b,आपूर्ति व्यवस्थापन गर्ने,24
f4e20be0ac,विभिन्न किसिमले परिभाषित,24
8e52c97e57,तथा पढ्नेको सुविधा दिन्छ,24
078633bc1d,क्रिश्चियन पात्रो अनुसार,24
8e2b766bce,जलाउनुभन्दा पहिले लासलाई,24
2d5617651d,व्यक्तिलाई घोप्पा भनिन्छ,24
6dc572acdd,सोचेको भन्दा धेरै राम्रो,24
a8784089d9,हात्तीहरूलाई मारिसकेको छ,24
2b7cc6f8f0,किरणप्रकाश साख व्यापारीक,24
a10e0f5e98,उपनिवेशवादीहरूका विरुद्ध,24
90e59b0d97,चर्म रोग निवारणका निम्ति,24
37d62246f4,अर्थ्याई उपयुक्त र मान्य,24
fd3a089768,अन्य भाषाको विकिपीडियामा,24
44f0972b7e,आइफोनको पछिल्लो सँस्कारण,24
2da80389e1,जो ग्रामीण अस्ट्रेलियाका,24
f5f3d7284a,बारेमा बढी थाहा हुनुपर्छ,24
b466ee63f8,प्रोग्रामलाई माथि उठाएको,24
6695ba2d1a,जातिमा लोकप्रिय र झाम्रे,24
d17ef42f08,क्रियाद्वारा स्थिर हुन्छ,24
d44490dda3,दमक नगरपालिकाहरू पर्दछन्,24
6dad0ca3df,छितपोखरी नेपालको सगरमाथा,24
2d953faea4,त्यसअघि दर्जनौं दल मिलेर,24
2da8d11b0f,पुलहरूद्वारा जोडिएका छन्,24
2d7687d367,प्रकारले सबै सुविधाहरूले,24
fd1624479f,निमिस टंकारलाई सूर्यवंशी,24
66ba21fe6e,बरालको समालोचकीय प्रणाली,24
a4a9be5c83,परिमाणमा जसको दूरीद्वारा,24
20edb11c44,विविध प्रजातिले नेपाललाई,24
b83dc810ac,सहरहरूका उपनगरहरूमा धेरै,24
d4410a04b1,कुष्ठरोग क्षयरोगको ज्वरो,24
fd15019293,त्यसअघि दर्जनौं दल मिलेर,24
b478620ba4,गर्न सक्छौँ यिनीहरूमध्ये,24
b0f689d754,अफ्रिका नेसनल कङ्ग्रेसले,24
fd15d12df8,नेपाली जनतालाई स्वास्थ्य,24
b4587dda27,सिड्नी सहरको स्वतन्त्रता,24
d125748e70,एउटा राष्ट्रिय सम्मेलनको,24
6680b7aea2,निम्नलिखित तत्त्व हाम्रो,24
2d4e4f0440,इन्द्रेश्वर भनी प्रसिद्ध,24
a1061af638,नाफामूलक अन्तर्राष्ट्रिय,24
b7e76b1ae6,केन्द्र पाँचथरका अध्यक्ष,24
b47e8da6fb,सिंहदरवार पछाडिको कुरिया,24
fd1c742975,अफ्रिका नेशनल कङ्ग्रेसका,24
60d97fb9d7,स्टुडियोको हलिवुडको एउटा,24
3830eb3ba3,वर्तमानमा मानिसको बसोबास,24
b851dd684a,क्षेत्रमा मिक्षेन टाग्पा,24
303ff440d4,अन्तिम हप्तादेखि परीक्षा,24
1ef4e9ebc3,जिल्लाको बस्तीपुर गाउँमा,24
fd6d9ef00d,र स्‍वतन्त्रता सङ्घर्षमा,24
8e6f8f40df,फ्रान्ससँग नेपालको दौत्य,24
0789f8b4a1,रसियाको पूर्वमा प्रशान्त,24
b0f7d4c4e0,यसले अफ्रिका महादेशभित्र,24
1f22841798,कुकुरमा ब्वाँसोका अधिकतम,24
1f07cfcfb7,स्थानीय मनोरञ्जनको रूपमा,24
67fcef4819,गरिँदै मूर्ति स्‍थापित छ,24
6ea7ad3e85,सेलापुरी चाखम द्यौसुरे ए,24
020d7f26bc,नेपाली भाषाको पत्रिका हो,24
66a512e8be,अन्तर्राष्ट्रिय समाजवादी,24
a11c447025,मृत्युको समाचारलाई मुख्य,24
44c9fee354,दुर्दिम्बाको जनसङ्ख्या छ,24
b7d7a8b9e1,नेपाली भाषाको पत्रिका हो,24
d443c84109,क्रान्तिकारी वाममोर्चाको,24
5d062363bb,आजको युगमा भाषाविज्ञानको,24
916ff65c3a,ब्रह्माण्डमा घुम्ने बाटो,24
02057bff80,सन्तुष्ट नभई पार्टपुर्जा,24
386efbf831,यात्रा सुरु गर्नुभएको हो,24
f5f15855ba,गल्ती कम्जोरी र भुलचुकमा,24
fbe0278f21,रुकुम सल्यान डोल्पालगायत,24
b47385f3ac,चलचित्र निर्देशक सत्यजीत,24
61cf26e84b,संस्कार अमेरिकी इतिहासको,24
917744b484,जाली फुटेमा ब्याक्टेरिया,24
b82fcdafb0,केही रिपोर्टहरूका अनुसार,24
b8338b9f33,गुना अस्ट्रेलियाली मारिए,24
20e8e4178c,समातेका विभिन्न मुद्रामा,24
3b00f60fa9,महिनाजति गोरखापत्रको मूल,24
d415edfcf0,प्राप्ति होस् भनेर पिण्ड,24
20e914cd71,स्थानमा बाँधिने पशुहरूको,24
fbdb956060,अमेरिकाबाट प्रकाशित हुने,24
3832edb051,चरा प्रजनन केन्द्र खोलेर,24
d17bb3e1f9,तर्फदेखि कुरुराज्य सभामा,24
a13585994f,उपत्यकाबाट पूर्वतिर लागे,24
2aff6e908b,समाजसेवा पिछडिएको वर्गको,24
b101e75346,विसङ्गतिप्रति उपहास गरेर,24
60ec1a550f,र घर परिवारदेखि बेग्लिएर,24
a0bb7c00fb,गोविन्दराज भट्टराईद्वारा,24
20edab403f,अश्विनीकुमारको व्रत पूजा,24
a1258c6e94,डाटा आदानप्रदान गरिरहेको,24
b46879aff5,सङ्ग्रह गरेको कागजपत्रको,24
d16e3657d9,एउटा बुनियादी परिवर्तनको,24
44ea918c67,तपस्यामा बसेका ऋषिमुनिका,24
21178b9c19,लामा गुरूहरू शेर्पा गाउँ,24
2d6fc97068,बलेवास्थित आफ्नै निवासमा,24
44bc606a72,परिवार राम्रो कि संयुक्त,24
d12d362325,उपत्यकामा नाकाबन्दी गर्न,24
2022f6b752,कैमरूनको स्थानमा वुड्सले,24
2cca206432,त्यो प्रतिकृयात्मक हुन्छ,24
6141d18f10,वंशसहित धेरै राजवंशहरूको,24
b3cffb1125,प्रसाईले दार्जलिङबाट आइए,24
d122b466c8,ऐतिहासिक रूपले दार्जीलिङ,24
917d97bf7f,प्रोग्रामलाई माथि उठाएको,24
2fdb5eea26,घिमिरे साहित्यिक सिर्जना,24
2afde49b08,भारत पाकिस्तान श्रीलङ्का,24
8e6afd131e,एउटी सुन्दरी गायिका हुन्,24
3a9ff9382e,इराक बङ्गलादेश श्रीलङ्का,24
f4e421b5e9,व्याकरण शास्त्रका अनुसार,24
6db7d8ab6f,प्रणाली अपनाउने गरिएको छ,24
a4b9918851,बसोबास गर्ने मनुष्यहरूको,24
a4a6207b3c,उनीहरूले हड्डीमात्र देखे,24
b3663837c8,यिनीहरूले मोटामोटी रूपमा,24
210a9f3bf5,राखेर निर्वाचन प्रणालीमा,24
9113981256,वैदिककालदेखि मात्र यस्तो,24
d44bd6db70,पूर्वाषाढा नक्षत्र परेको,24
3b0ae2ad52,मुरलीधरसँग प्रज्ञा भवनमा,24
21209c510e,अर्थ व्यवस्थामा आइएमएफको,24
077f340efd,गर्नुभन्दा पहिले बच्चनले,24
1f1e70180f,पुरस्कार स्थापना गरेको छ,24
b10284ef27,त्यत्ति साह्रो रुचाईएनन्,24
9116546ce5,चाहने कैदीहरूले प्राइभेट,24
918cd2076f,यहाँको सबैभन्दा प्रसिद्ध,24
2e2116b0ad,समकालीन नेपाली शब्दकोशको,24
a11291e04c,बनाउने पनि गरेको बताइन्छ,24
68133b6484,यो क्षेत्र तिब्बती बर्मी,24
8e6c39ccb3,ज्योतिष अध्ययन केन्द्रले,24
b06c096bde,वसन्तमा उनले अक्याडेमिया,24
916c265aee,परिवेशलार्इ चित्रण गर्दै,24
91596daade,प्रसङ्ग पनि सुन्न पाइन्छ,24
668df5d4b9,भित्रसम्म पुग्दैन तबसम्म,24
5c3551385b,राष्ट्रिय चार्टमा पुग्ने,24
a46a4b1005,रेस्टुरेन्टमा हुने खेलमा,24
d416bd3bca,स्नान गर्नका लागि आउँछन्,24
46d1f0ecaa,श्रीलङ्कातिर जाने गर्छन्,24
6570e9977e,पुरूष पृथ्वीनारायण शाहले,24
9184be39a0,सभासद् नन्दकुमार प्रसाईँ,24
a0bd27304e,राहुले पेट र पाचनप्रणाली,24
d1191335a8,आरोपहरूका कारण राजनीतिमा,24
360d5ead6f,वातावरण पनि आवश्यक हुन्छ,24
2b634d7a72,विद्युत् विकास केन्द्रमा,24
a142a86ae3,घोप्टे जुगासहितको आमिरको,24
44ec253c1b,अभिनन्दनहरू ग्रहण गरिरहे,24
6699e192a5,दृष्टिकोण तथा व्यापकताले,24
9127f0e9d7,सङ्घर्ष गर्नुपरेका अनुभव,24
b0fb145c92,एउटा यस्तो ग्यालेक्सी हो,24
d13a0f25e9,बालागुरूले नाङ्गो पहाडको,24
d11f82f0a9,दरले फैलिन्छ र अक्सिजनका,24
44be223a0f,त्यसको ब्रान्ड एम्बेस्डर,24
5cfc3e0e36,नब्बे सालको महाभूकम्पबाट,24
360e2d8dbb,सिजी बहुराष्ट्रिय हुनुमा,24
44c00fefed,कारबाहीको टुङ्गो लागेपछि,24
6db2ef4704,विभाग प्रमुख हुनुहन्थ्यो,24
a8e6f9aafb,माओवादीमा बिलय भएको थियो,24
b7970613b5,स्टेसन जलवायु महासागरहरू,24
9144bf75a6,काठमाडौँ उपत्यकाकी जीवित,24
60e7f35612,यलम्बरलाई भाषा वंशावलीमा,24
20e1193aa0,मुसलमानहरूको पवित्र स्थल,24
6d93d44c14,प्रत्येक वर्ष सेप्टेम्बर,24
2dc473abd0,लाग्नुभएकी बिक संकटकालको,24
9118e74f92,पहाडको भित्तामा ढुङ्गाको,24
3b0b0d2844,थुप्रै जातिहरू हुनेहुँदा,24
a47b1c3797,ब्राह्मणहरूका लागि नेपाल,24
a5bc74c9cf,एउटी सुन्दरी गायिका हुन्,24
3aa4b5c1a1,आज म प्रत्येक अफ्रिकीसँग,24
20dffce5cd,तकसेरामा घरेलु उद्योगबाट,24
3ad81e5d9b,साधारण तरिकामा रङ दिइन्छ,24
9118add6c0,सम्बन्धीको जानकारी दैलेख,24
06cd6d4021,दृष्टिले स्वतन्त्र हुन्छ,24
384c968fae,एउटा संवैधानिक राजतन्त्र,24
b43e06a20e,आक्रमणकारी पक्राउ पर्‍यो,24
67ee16c234,अवरोधै अवरोधले कुण्ठालाई,24
3035fd4a2b,पार्टिला ब्रिटेनमा यसलाई,24
8e3490cdb8,धर्मदास कवीरको चरणमा परे,24
383c65c5a9,त्यसरीनै एप्पल डिभाइसलाई,24
9121ee874f,यसको प्रकाशन स्वर्गद्वार,24
61daeba23b,भारसम्मो सबैभन्दा पुराना,24
a153612f57,तथा रसायनहरूको निर्माणमा,24
f5cb406a13,दशरथ पुत्र रामको पराक्रम,24
a8e32221d1,निर्माण सम्बन्धी लेखिएको,24
91453cdf61,विश्वको निर्माताले सूर्य,24
6db45d74c3,पार्टी समर्थित गठबन्धनका,24
466b805e00,खोदाइबाट प्राप्त तथ्यहरू,24
2b7f03d51e,पुराणमा बस्ने मौका जुरेछ,24
a29ffbd0d9,चारैतिर समुद्रले घेरिएको,24
8ff282481f,आफ्नो मिसनबाट चन्द्रमाको,24
39cda6a3af,रेडियो कान्तिपुर नेपालको,24
d3547328c8,प्रतिष्ठानकी प्रमुख छिन्,24
2c3d768d0c,त्रिवेणी संगममा जन्मदेखि,24
a3790af1d2,यसको क्षेत्रफल वर्ग किमि,24
b6542857d9,क्षेत्रपाल भैरवको जन्मको,24
1fb3ab5a5b,डन्डी समूहका खेलाडीहरूले,24
45ab82b4e9,दुवैतर्फ रहने व्यक्तिलाई,24
a29d66f9ca,राखेर निर्वाचन प्रणालीमा,24
60f389aacf,राजा नरेन्द्रदेव र जयदेव,24
4623f6800d,वितरणको स्थितिलाई हेर्दा,24
461f168a31,सानासाना बच्चाहरूसहित यो,24
38155de169,देशमा विद्युतीय मतपेटिका,24
2ccbb7a379,वर्तमानमा खगोलविद्हरू यस,24
39d692724c,सरकारले जातीयताका आधारमा,24
37fb0cc821,एकतालाई मान्दैन्थ्यो जुन,24
61411b3842,टेलिकमको पोस्टपेड मोबाइल,24
a57a4c26d5,केन्द्र शासित राज्यहरूको,24
666a2e591e,सकिने अरबौं तारापुञ्जहरू,24
0742e12fe5,दिवसको उपलक्ष्यमा यलमाया,24
201aea69fa,लुनिभा नेवार जातिभित्रको,24
d357014ecc,मृत्युपछि राज्यको अधिकार,24
2cd1f3a596,लागि निमन्त्रणा दिनुहोस्,24
fccca0d74e,बाबु पिताम्बरप्रसाद पन्त,24
2c319287bf,अनुसन्धानमा डुब्दै जाँदा,24
45b162500a,कथाहरू भारत उपमहाद्वीपमा,24
fc7c49fe80,लेखहरू बिग्रिन्छन् र पछि,24
b661902748,पनि उपभोग गर्न सक्ने छौँ,24
0123dc7be6,अर्थात द्रङ्गको चारभागको,24
f522a0d92e,कस्तुरी प्रजनन केन्द्रको,24
b539b910e4,परिवेशलार्इ चित्रण गर्दै,24
39c2c405c1,यहाँ विभिन्न भक्तजनहरूले,24
2c48143f87,परशुरामले उनको पराक्रमको,24
02842e85f8,अन्तर्वार्ता लिने क्रममा,24
2cb8fb3765,राखेर व्यक्ति निर्माणबाट,24
45baf6bd09,दक्षिण कोरियाली विमानलाई,24
3921288b53,नेपाली जनतामध्ये अधिकांश,24
b63d91573b,महिलाहरूमध्येबाट जन्मेका,24
d34c0d9a8a,नेपाली भाषाका साहित्यकार,24
46253af129,बच्चनको आवाजबाट प्रसिद्ध,24
fc89008fa7,चर्चिलसँग सैन्य सहायताको,24
45b98813e9,राष्ट्रपति रामवरण यादवले,24
b57b07fe1e,गर्नुपर्ने बलियो भरपर्दा,24
20158ae53d,जनाको मन्त्रीमण्डल बन्यो,24
0284fe616d,त्यसको अधिन अधिकारीहरूका,24
d373d3f1fa,निर्देशक बलका परिवर्तनका,24
d2efa7d0fa,उपत्यकाभित्र लोप भइसकेको,24
f5408e3f3a,अन्तरले हराउँदै ऐतिहासिक,24
fcc9023a29,पहाडको भित्तामा ढुङ्गाको,24
b647c7ecb5,जुनमा भएका निर्वाचनहरूमा,24
a2b634ccf4,उनीहरू त्यहाँबाट बिहारको,24
8fed6a7fbb,उत्तिकै ध्यान दिइनुपर्दछ,24
5c9197403c,ल्याटिन परीक्षा पुरस्कार,24
8f510e4aec,पर्यटकीय क्षेत्रको रूपमा,24
459337f2f0,डाक्टरहरूको भनाइ रहेको छ,24
a2b12ba782,यहाँ निरन्तरता दिनुहुनेछ,24
2ce0a0e0d3,भक्तपुरको पूर्वतिर बसेको,24
2cc2c417d0,चर्चा गर्दै लोकानुस्मृति,24
b665ce10ee,गरेको लगत्तै सिन्धुलीगढी,24
b5587a5e85,सङ्घसंस्थाहरूको योगदानमा,24
2deb3eb5b0,उनी ऋतुदानको कामना गर्दै,24
66ff4d5342,लोकप्रि‍‍य हुँदा संरक्षण,24
b0ce734162,जन्मिएका पर्वतारोही हुन्,24
a367cef5c7,बाग्लुङ पर्वत स्याङ्जाको,24
d285484264,धार्मिक कथासँग सम्बन्धित,24
a2639fde03,धेरै पटक अफगानिस्तानमाथि,24
45905544b3,हजरत इब्राहिमले अल्लाहको,24
07508deca0,नेपाल भाषा र बौद्धधर्मको,24
d284bfba67,इलाम जिल्लाको बरफल्याङमा,24
a8bb9bdf60,खलङ्गाको भीमसेन मन्दिरको,24
66fd940620,प्रत्येक साताको अन्त्यमा,24
029e19a852,पर्याप्त सङ्ख्यामा मानिस,24
39efaf9c19,क्लस्टरबाट बनेका हुन्छन्,24
902782ff7a,चाडपर्वहरूमध्ये छठ विवाह,24
8f7ace4c85,जिल्लाका अन्य गाविसहरूको,24
b6882795e2,क्षेत्रमा त्यसै राजभोगको,24
2ce4e76fc5,पर्वहरूमा विवाह अवसरसँगै,24
d379a6de6b,गरिँदै मूर्ति स्‍थापित छ,24
8f29cd25ba,माओवादीमा बिलय भएको थियो,24
d37a402ea2,शल्यक्रिया नै गर्नुपर्ने,24
07178a2e1b,आफ्नो मिसनबाट चन्द्रमाको,24
6765f62df3,कार्य भरतमणी शर्माद्वारा,24
a2fc200f4d,रावलले अस्कल क्याम्पसबाट,24
b5823a344d,मानिसहरू सोङचान गाम्पोको,24
654f20ccde,आन्तरिक उत्पादनमा लाग्दै,24
b0d7ed5f11,मानव अधिकारसँग सम्बन्धित,24
b3d7202c77,नगरपालिकाको पहिलो प्रमुख,24
2031e5896a,यहाँको सबैभन्दा प्रसिद्ध,24
902c6523d1,यसअघि श्रीमान् राजनीतिमा,24
5cbb4b472d,भक्तपुरको पूर्वतिर बसेको,24
a39e67992a,आफ्ना सङ्घर्षका दिनहरूमा,24
a251ac929f,प्रधानमन्त्रीको नियुक्ति,24
6e009bd2d5,पनि प्राचीन ऋषिमुनिहरूकै,24
b6768f5f4a,यसले कम्पनी रजिष्ट्रारको,24
4636469ef5,आक्रान्त तुल्याएको हुन्छ,24
b5550e7cff,नेपाल एकीकरणको सिलसिलामा,24
a26966affb,एन्टनीको अध्यक्षता रहेको,24
613d59eb5d,वर्ष जेल जीवन बिताउनुभयो,24
901fd04cb2,उतातिर भाइभन्दा बाटामुनि,24
8f47b573db,सोभन्दा बढीका अनेकाक्षरी,24
2c235c5f4e,अनुप्रयोगहरूसहित विभिन्न,24
45a7b27c65,जन मक्कोनेलद्वारा गरिएको,24
b66169e886,तिनीहरूमध्ये आधा द्वितीय,24
d362ccd45f,फिर्ता बोलाइयो राष्ट्रिय,24
67cc15f819,परिवेशलार्इ चित्रण गर्दै,24
451fd0a1c3,शेर्पाहरूले पाउन सकियोस्,24
fc0c17f8ce,ओजस्वी अभिव्यक्ति पाइन्छ,24
9093ad34c2,केसारिया जिल्लाको दक्षिण,24
61ebc5c2bc,नेतृत्व हुनुपर्ने निर्णय,24
2cde362cce,ज्योतिबा फुले नगर जिल्ला,24
f5776575c5,वाटर्स इन्गमार बर्गम्यान,24
d36417b428,आफैँले वा ब्राह्मणद्वारा,24
6e51606f6a,कवीरपन्थीहरू कवीरका कुनै,24
2c26ee7e8b,नेपाल प्रहरीको केन्द्रीय,24
2c24a1993e,लेखिएका अनेक ग्रन्थहरूको,24
fcd8a61d50,धानखेतीले ओगटेको बताइन्छ,24
677e5b34db,प्रक्रिया संविधानको धारा,24
d26da63eb2,सुरू गर्ने निर्णय गर्‍यो,24
612575b6f5,स्तरको केन्द्रीय प्रेसित,24
0717bec554,अत्याधिक निर्भरताका कारण,24
8fac7f4733,विवादमा सन्तानको इच्छाको,24
b5b18e959c,उनीहरूले हड्डीमात्र देखे,24
61583bef6f,राजनैतिक वैधताको स्रोतको,24
b5ac35eb68,अनेक इतिहासकारहरूले यसमा,24
d3694f6872,सिजी बहुराष्ट्रिय हुनुमा,24
a8bacbea7f,आर्टिकल्ड क्लर्कका रूपमा,24
6132ae80a5,सङ्घर्ष गर्नुपरेका अनुभव,24
2c1b1709c7,विद्युतीय सन्देशको रूपमा,24
1fa2c59e7a,बजारको माथिल्लो टाकुरामा,24
901fb4850f,एसियाली देशहरूलाई जनाउने,24
4595709963,एक सानो चम्चादेखि गरिन्छ,24
2c7003ab4a,अन्तरिक्ष अन्वेषण भनिन्छ,24
6e2ff2f19e,कुनै प्रभावकारी औषधि छैन,24
3995f808c3,र चातुर्यका कारण नेपालको,24
a30152d1d2,स्वास्थ्यमन्त्रीसँग झगडा,24
6e303d17b8,यो प्रतिष्ठानको कार्यालय,24
a2485f0824,निर्देशित चलचित्र देवलमा,24
300175df77,पूर्वमा सुनकोशी पश्चिममा,24
45832e1fb3,मिलिमिटर व्यासका हुन्छन्,24
f5532065aa,दृष्टिबाट सारा धर्महरूको,24
37f3a0bbd6,समर्पण लाइसेन्स क्रिएटिभ,24
1ff12cf59c,प्रमुख दर्शनीय स्थल हुन्,24
b5fc486d03,कम्प्युटरका प्रमुख स्टिभ,24
45e1bab83f,हुनु सेतुबन्धबाट वाराणसी,24
6e21fc75f7,त्यसको प्रयोग गर्नुपर्ने,24
027383e3c0,काट्छ भन्ने धार्मिकहरूको,24
fd569d7ceb,लागि निमन्त्रणा दिनुहोस्,24
67495c9e63,कागलाई विभिन्न तान्त्रिक,24
5c99f4403b,विष्णुक्रान्ता बहुवर्षीय,24
3998bf8dba,यसले चित्त प्रसन्न रहन्छ,24
f55b6a3146,धेरै साना क्षेत्रहरूतर्फ,24
b5a6e62061,पनि प्राचीन ऋषिमुनिहरूकै,24
d2f73f109f,यसका अनुयायीहरूको प्रमुख,24
a3467dcbc1,रेलमार्गद्वारा जोडिएको छ,24
9781e47ee4,एक्सोजेनेसिसबारे अधिकांश,24
9782f5fd8c,सुर्खेत क्षेत्र तत्कालीन,24
fd589e4903,काथफोर्ड इन्टरनेशनल कलेज,24
38059f6bd4,रूकुम म्याग्दि र बाग्लुङ,24
fca2bd80ed,अनुयायीहरू मिलेर वैयाकरण,24
fca9f25a46,किशनगञ्ज जिल्ला पूर्णिया,24
8f967cce52,आंशिक कालसर्पयोगका विविध,24
b5a59db595,अन्तरव्यवस्थापिका सङ्घको,24
a344e1167c,जनावरलाई विशेष महत्त्वका,24
a308b5e65e,ज्येष्ठ शुक्ल पूणिर्माका,24
b3c0e39e45,पश्चिम दक्षिणमा पोखराथोक,24
2c8011c05e,नगरपालिकाको पहिलो प्रमुख,24
a30ec5189e,माध्यमले कलात्मक बनाइन्छ,24
a563ea21dc,छिप्पाएर राखिएको वाइनलाई,24
2c8c772772,प्रशिक्षणका व्यवस्था गरे,24
8fbc34a2b6,देखि पूर्वमा ब्रम्हपुत्र,24
a30a017b6a,प्राकृतिक सुन्दरताले धनी,24
45ec2bd36a,मसालहरूलाई लागि प्रसिद्ध,24
d2d12fc822,उत्तेजनालाई प्रकट गर्‍यो,24
d33e958bcd,काठमाडौँ उपत्यकाको पूर्व,24
a30517f1a4,गरिदिएमा विवाह भनिन्थ्यो,24
a3075cf172,नभएसम्म नेपाल अधिराज्यको,24
3975a7dea0,आफूहरूसँगै विवाह वन्धनमा,24
